delight	diˈlait	n.快乐 vt.使高兴	2			
deliver	diˈlivə	vt.投递，送交；发表	2	liber		
delivery	diˈlivəri	n.投递；交付；分娩	2	liber		
demand	diˈmɑːnd	vt.要求；需要；询问	2			
democracy	diˈmɔkrəsi	n.民主，民主制	2	dem	dem,crat	dem(人民)+crat(统治)，人民做主
democratic	ˌdeməˈkrætik	a.民主的，民主政体的	2	dem	dem,crat	dem(人民)+crat(统治)，人民当家
demonstrate	ˈdemənstreit	vt.说明;论证;表露	2	mon		
dense	dens	a.密集的；浓厚的	2			
density	ˈdensiti	n.密集，稠密；密度	2			
deny	diˈnai	vt.否定；拒绝相信	2	neg		
depart	diˈpɑːt	vi.离开，起程；出发	2	part		
department	diˈpɑːtmənt	n.部,司,局,处,系	2	part		
departure	diˈpɑːt∫ə	n.离开，出发，起程	2	part		
depend	diˈpend	vi.依靠，依赖；相信	2	pend		
dependent	diˈpendənt	a.依靠的，依赖的	2	pend		
deposit	diˈpɔzit	vt.使沉淀；存放	2	pon		
depress	diˈpres	vt.使沮丧；按下	2			
depth	depθ	n.深度；深厚；深处	2			
derive	diˈraiv	vt.取得 vi.起源	2			
descend	diˈsend	vi.下来，下降；下倾	2			
describe	disˈkraib	vt.形容；描写，描绘	2	scrib		
description	disˈkrip∫ən	n.描写，形容；种类	2	scrib		
desert	diˈzəːt	n.沙漠 vt.离弃；擅离	2			
deserve	diˈzəːv	vt.应受，值得	2	serv		
design	diˈzain	vt.设计 n.设计；图样	2	sign		
desirable	diˈzaiərəbl	a.值得相望的；可取的	2			
desire	diˈzaiə	vt.相望；要求 n.愿望	2			
desk	desk	n.书桌，办公桌	3			
despair	disˈpeə	n.绝望 vi.绝望	2	sper		
desperate	ˈdespərit	a.拼死的；绝望的	2	sper		
despise	disˈpaiz	vt.鄙视，蔑视	1	spec		
despite	disˈpait	prep.不管，不顾	2	spec		
destination	ˌdestiˈnei∫ən	n.目的地,终点；目标	2			
destroy	disˈtrɔi	vt.破坏；消灭；打破	2	stru		
destruction	disˈtrʌk∫ən	n.破坏，毁灭，消灭	2	stru		
detail	diˈteil	n.细节；枝节；零件	2			
detect	diˈtekt	vt.察觉，发觉；侦察	2	tect		
detection	diˈtek∫ən	n.察觉，发觉；侦察	2	tect		
determination	ditəːmiˈnei∫(ə)n	n.决心/定;确定	2	termin		
determine	diˈtəːmin	vt.决定；查明；决心	2	termin		
develop	diˈveləp	vt.发展；形成；开发	2			
development	diˈveləpmənt	n.发展;开发；生长	2			
device	diˈvais	n.器械，装置；设计	2			
devil	ˈdevl	n.魔鬼，恶魔	2			
devise	diˈvaiz	vt.设计，发明	2			
devote	diˈvəut	vt.将…奉献，致力于	2			
dew	djuː	n.露，露水	1			
diagram	ˈdaiəgræm	n.图解，图表，简图	2	graph		
dial	ˈdaiəl	n.钟面；拨号盘 vt.拨	2			
dialect	ˈdaiəlekt	n.方言，土语，地方话	2	lect		
dialog	ˈdaiəlɔg	n.对话，对白	2	log		
diameter	daiˈæmitə	n.直径	2	meter		
diamond	ˈdaiəmənd	n.金钢石，钻石；菱形	3			
diary	ˈdaiəri	n.日记，日记簿	3			
dictate	dikˈteit	vt.&vi.口授；命令	1	dic		
dictation	dikˈtei∫ən	n.口授笔录，听写	2	dic		
dictionary	ˈdik∫ənəri	n.词典，字典	3	dic		
die	dai	vi.死，死亡；灭亡	3			
differ	ˈdifə	vi.不同，相异	2	fer		
difference	ˈdifərəns	n.差别；差；分歧	3	fer		
different	ˈdifrənt	a.差异的；各种的	3	fer		
difficult	ˈdifikəlt	a.困难的；难对付的	3	fac		
difficulty	ˈdifikəlti	a.困难；难事；困境	3	fac		
dig	dig	vt.掘，挖；采掘	3			
digest	daiˈdʒest	vt.消化；领会 n.文摘	1			
digital	ˈdidʒitl	a.数字的，计数的	2			
diligent	ˈdilidʒənt	a.勤勉的，勤奋的	1	lect		
dim	dim	a.昏暗的；朦胧的	1			
dimension	diˈmen∫ən	n.尺寸，尺度；面积	1	meter		
dinner	ˈdinə	n.正餐，主餐；宴会	3			
dip	dip	vt.浸，蘸 vi.浸一浸	2			
direct	diˈrekt	a.直接的；直率的	3	reg		
direction	diˈrek∫ən	n.方向，方位；指导	3	reg		
directly	diˈrektli	ad.直接地；立即	3	reg		
director	diˈrektə	n.指导者；理事；导演	3	reg		
dirt	dəːt	n.尘，土；污物，污垢	3			
dirty	ˈdəːti	a.脏的；下流的	3			
disable	disˈeibl	vt.使无能，使伤残	2			
disadvantage	ˌdisədˈvɑːntidʒ	n.不利(地位)	2			
disagree	ˌdisəˈgriː	vi.有分歧；不一致	3			
disappear	ˌdisəˈpiə	vi.不见，失踪；消失	3	par		
disappoint	ˌdisəˈpɔint	vt.使失望，使受挫折	2	punct		
disaster	diˈzɑːstə	n.灾难，灾祸；天灾	2	astro		
disk	disk	n.圆盘，唱片；磁盘	3			
discard	disˈkɑːd	vt.丢弃，抛弃，遗弃	1			
discharge	disˈt∫ɑːdʒ	vt.释放；排出 n.释放	1			
discipline	ˈdisiplin	n.纪律；训练 vt.训练	1			
disclose	disˈkləuz	vt.揭开，揭发；透露	1	clud		
discourage	disˈkʌridʒ	vt.使泄气，使灰心	1			
discover	disˈkʌvə	vt.发现；暴露，显示	3			
discovery	disˈkʌvəri	n.发现；被发现的事物	3			
discuss	disˈkʌs	vt.讨论，谈论；论述	3			
discussion	disˈkʌ∫ən	n.讨论，谈论；论述	3			
disease	diˈziːz	n.病，疾病；病害	3			
disguise	disˈgaiz	vi.隐瞒，掩埋 n.假装	1			
disgust	disˈgʌst	n.厌恶，憎恶	1			
dish	di∫	n.碟，盘子；菜肴	3			
dishonor	disˈɔnə	n.不光彩；丢脸的人	2			
dislike	disˈlaik	vt.&n.不喜爱，厌恶	3			
dismiss	disˈmis	vt.不再考虑；解雇	2	mit		
disorder	disˈɔːdə	n.混乱，杂乱；骚乱	2	ord		
display	diˈsplei	vt.陈列，展览；显示	2	plic		
disposal	disˈpəuzəl	n.丢掉，处理，销毁	1	pon		
dispose	disˈpəuz	vi.去掉，丢掉；销毁	1	pon		
displease	disˈpliːz	vt.使不愉快，使生气	2	plac		
dispute	disˈpjuːt	vi.争论，争执 n.争论	1			
dissatisfy	ˈdisˈsætisfai	vi.使不满，使不平	2	fac		
dissolve	diˈzɔlv	vt.使溶解；解散	1	solv		
distance	ˈdistəns	n.距离，间距；远处	3	sist		
distant	ˈdistənt	a.在远处的，疏远的	2	sist		
distinct	disˈtiŋkt	a.与其他不同的	1			
distinction	disˈtiŋk∫ən	n.差别，不同，区分	1			
distinguish	disˈtiŋgwi∫	vt.区别，辨别，认别	1			
distress	disˈtres	n.忧虑，悲伤；不幸	1	string		
distribute	disˈtribju(ː)t	vt.分发，分送；分布	1	trib		
distribution	ˌdistriˈbjuː∫ən	n.分发/配；分布	1	trib		
district	ˈdistrikt	n.区；地区，区域	2	string		
disturb	disˈtəːb	vt.打扰，扰乱；弄乱	2	turb		
ditch	dit∫	n.沟，沟渠，渠道	1			
dive	daiv	vi.跳水；潜水；俯冲	2			
diverse	daiˈvəːs	a.不一样的，相异的	1	vert		
divide	diˈvaid	vt.分；分配；分开	2			
division	diˈviʒən	n.分，分配；除法	2			
divorce	diˈvɔːs	n.离婚，离异 vi.离婚	2	vert		
do	duː	aux.v. vt.做，干，办	3			
dock	dɔk	n.船坞；码头；船厂	1			
doctor	ˈdɔktə	n.医生，医师；博士	3	doc		
document	ˈdɔkjumənt	n.公文，文件；证件	2	doc		
dog	dɔg	n.狗，犬，犬科动物	3			
dollar	ˈdɔlə	n.元(货币单位)	3			
domestic	dəˈmestik	a.本国的；家庭的	1	domin		
donkey	ˈdɔŋki	n.驴；笨蛋	3			
door	dɔː	n.门，通道；一家	3			
dorm	dɔːm	n.宿舍	2	dorm		
dormitory	ˈdɔːmitri	n.集体寝室；宿舍	2	dorm		
dose	dəus	n.剂量，用量；一剂	2			
dot	dɔt	n.点，圆点 vt.打点于	3			
double	ˈdʌbl	a.两倍的；双的	3			
doubt	daut	n.怀疑；疑虑 vt.怀疑	3			
doubtful	ˈdautful	a.难以预测的；怀疑的	2			
doubtless	ˈdautlis	ad.无疑地；很可能	2			
down	daun	ad.向下，在下面	3			
downstairs	daunˈsteəz	ad.在楼下 a.楼下的	3			
downward	ˈdaunwəd	a.向下的 ad.向下地	2			
dozen	ˈdʌzn	n.一打，十二个	3			
draft	drɑːft	n.草稿；汇票 vt.起草	1			
drag	dræg	vt.拖，拉；拖曳	2			
dragon	ˈdrægən	n.龙；凶暴的人	3			
drain	drein	vt.排去；放水 n.耗竭	1			
drama	ˈdrɑːmə	n.一出戏剧，剧本	2			
dramatic	drəˈmætik	a.引人注目的，戏剧的	1			
draw	drɔː	vt.画，划；拖；拨出	3			
drawer	ˈdrɔːə	n.抽屉	3			
drawing	ˈdrɔːiŋ	n.图画，素描；绘图	3			
dread	dred	n.畏惧；恐怖 vt.惧怕	1			
dream	driːm	n.梦；梦想 vi.做梦	3			
dress	dres	n.女服，童装；服装	3			
drift	drift	vi.漂流，漂泊 n.漂流	1			
drill	dril	n.钻头；操练 vi.钻孔	2			
drink	driŋk	vt.饮 vi.喝 n.饮料	3			
drip	drip	vi.滴下；漏水 n.水滴	1			
drive	draiv	vt.驾驶；打入；驱	3			
driver	ˈdraivə	n.驾驶员，司机	3			
drop	drɔp	vt.使落下；降低	3			
drought	draut	n.旱灾，干旱	1			
drown	draun	vi.淹死，溺死	1			
drug	drʌg	n.药，药物，药材	3			
drum	drʌm	n.鼓；鼓状物，圆桶	3			
drunk	drʌŋk	a.醉的；陶醉的	2			
dry	drai	a.干的，干燥的	3			
duck	dʌk	n.鸭，雌鸭；鸭肉	3			
due	djuː	a.预期的；应给的	2			
dull	dʌl	a.枯燥的；不鲜明的	1			
dumb	dʌm	a.哑的；无言的	2			
dump	dʌmp	vt.倾卸，倾倒；倾销	1			
durable	ˈdjuərəbl	a.耐久的，耐用的	1	dur		
duration	djuəˈrei∫ən	n.持续，持久	1	dur		
during	ˈdjuəriŋ	prep.在…期间	3	dur		
dusk	dʌsk	n.薄暮，黄昏，幽暗	1			
dust	dʌst	n.尘土，灰尘	3			
duty	ˈdjuːti	n.职责；责任；税	3			
dwelling	ˈdweliŋ	n.住处，寓所	1			
dye	dai	vt.染 n.染料；染色	1			
dying	ˈdaiiŋ	a.垂死的；临终的	2			
dynamic	daiˈnæmik	a.有活力的；动力的	1	dynam		
each	iːt∫	pron.各，各自 a.各	3			
eager	ˈiːgə	a.渴望的，热切的	2			
eagle	ˈiːgl	n.鹰	3			
ear	iə	n.耳朵；听力，听觉	3			
early	ˈəːli	ad.早 a.早的，早期的	3			
earn	əːn	vt.赚得，挣得；获得	2			
earnest	ˈəːnist	a.认真的，诚恳的	1			
earth	əːθ	n.地球；陆地，地面	3			
earthquake	ˈəːθkweik	n.地震；大震荡	2			
ease	iːz	n.容易，舒适 vt.缓和	2			
easily	ˈiːzili	ad.容易地；舒适的	3			
east	iːst	n.东；东部 ad.在东方	3			
eastern	ˈiːstən	a.东方的；朝东的	3			
easy	ˈiːzi	a.容易的；安逸的	3			
eat	iːt	vt.吃，喝 vi.吃饭	3			
echo	ˈekəu	n.回声，反响 vi.重复	2			
economic	ˌiːkəˈnɔmik	a.经济的，经济学的	2	nom		
economical	ˌiːkəˈnɔmikəl	a.节约的;经济学的	1	nom		
economy	i(ː)ˈkɔnəmi	n.经济；节约，节省	2	nom		
edge	edʒ	n.边缘，边；刀口	3			
edition	iˈdi∫ən	n.版，版本，版次	2	don		
editor	ˈeditə	n.编辑，编者，校订者	2	don		
educate	ˈedju(ː)keit	vt.教育；培养；训练	3	duc		
education	ˌedju(ː)ˈkei∫ən	n.教育;训导;教育学	3	duc		
effect	iˈfekt	n.结果；效果，效力	2	fac		
effective	iˈfektiv	a.有效的；有影响的	1	fac		
efficiency	iˈfi∫ənsi	n.效率；功效，效能	1	fac		
efficient	iˈfi∫ənt	a.效率高的，有能力的	1	fac		
effort	ˈefət	n.努力；努力的成果	2	fort		
egg	eg	n.蛋，鸡蛋，卵	3			
eight	eit	num.八，八个，第八	3			
eighteen	ˈeiˈtiːn	num.十八，十八个	3			
eighth	eitθ	num.第八 n.八分之一	3			
eighty	ˈeiti	num.八十，八十个	3			
either	ˈaiðə(r)	pron.(两者)任何一个	3			
elaborate	iˈlæbərət	a.复杂的；精心制作的	1	labor		
elastic	iˈlæstik	n.松紧带 a.有弹性的	1			
elbow	ˈelbəu	n.肘，肘部；弯管	3			
elder	ˈeldə(r)	a.年龄较大的 n.长者	2			
elect	iˈlekt	vt.选举，推选；选择	2	lect		
election	iˈlek∫(ə)n	n.选举，选择权；当选	2	lect		
electric	iˈlektrik	a.电的，电动的	3			
electrical	iˈlektrik(ə)l	a.电的，电气科学的	2			
electricity	ilekˈtrisiti	n.电，电学；电流	2			
electron	iˈlektrɔn	n.电子	2			
electronic	ilekˈtrɔnik	a.电子的	2			
electronics	ilekˈtrɔniks	n.电子学	2			
element	ˈelimənt	n.成分；要素；元素	2			
elementary	ˌeliˈmentəri	a.基本的；初级的	2			
elephant	ˈelifənt	n.象	3			
elevator	ˈeliveitə	n.电梯；升降机	2	lev		
eleven	iˈlevən	num.十一，十一个	3			
eleventh	iˈlevnθ	num.第十一(个)	3			
eliminate	iˈlimineit	vt.消灭，消除，排除	2			
elimination	iˌlimiˈnei∫ən	n.消灭，排除，消除	2			
else	els	ad.其它，另外 a.别的	3			
elsewhere	ˈelsˈweə	ad.在别处，向别处	2			
embarrass	imˈbærəs	vt.使窘迫，使为难	1			
embrace	imˈbreis	vt.拥抱；包括；包围	1			
emerge	iˈməːdʒ	vi.出现，涌现；冒出	2	merg		
emergency	iˈməːdʒnsi	n.紧急情况，突然事件	2	merg		
emit	iˈmit	vt.散发；发射；发表	1	mit		
emotion	iˈməu∫ən	n.情感，感情；激动	2	mob		
emotional	iˈməu∫ənl	a.感情的，情绪的	2	mob		
emperor	ˈempərə	n.皇帝	1			
emphasis	ˈemfəsis	n.强调，重点，重要性	2			
emphasize	ˈemfəsaiz	vt.强调，着重	2			
empire	ˈempaiə	n.帝国	1			
employ	imˈplɔi	vi.雇用；用；使忙于	2	plic		
employee	ˌemplɔiˈiː	n.受雇者，雇员，雇工	2	plic		
employer	imˈplɔiə	n.雇佣者，雇主	2	plic		
employment	imˈplɔimənt	n.工业；雇/使用	2	plic		
empty	ˈempti	a.空的；空洞的	3			
enable	iˈneibl	vt.使能够，使可能	2			
enclose	inˈkləuz	vt.围住，圈起；附上	1	clud		
encounter	inˈkauntə	vt.遭遇，遇到 n.遭遇	1			
encourage	inˈkʌridʒ	vt.鼓励，支持，助长	2			
end	end	n.末端；目标 vt.结束	3			
ending	ˈendiŋ	n.结尾，结局；死亡	3			
endless	ˈendlis	a.无止境的	2			
endure	inˈdjuə	vt.忍受；容忍	1	dur		
enemy	ˈenimi	n.敌人；仇敌；敌兵	3			
energy	ˈenədʒi	n.活力；精力；能	3			
enforce	inˈfɔːs	vt.实施，执行；强制	1	fort		
engage	inˈgeidʒ	vt.使从事于；聘用	1			
engine	ˈendʒin	n.发动机，引擎；机车	3	gen		
engineer	ˌendʒiˈniə	n.工程师，技师	3	gen		
engineering	ˌendʒiˈniəriŋ	n.工程，工程学	3	gen		
England	ˈinglənd	n.英格兰；英国	3			
English	ˈiŋgli∫	n.英语 a.英国人的	3			
Englishman	ˈiŋgli∫mən	n.英国男子	3			
enjoy	inˈdʒɔi	vt.享受；欣赏，喜爱	3			
enlarge	inˈlɑːdʒ	vt.扩大，扩展；放大	1			
enormous	iˈnɔːməs	a.巨大的，庞大的	1			
enough	iˈnʌf	a.足够的 ad.足够地	3			
ensure	inˈ∫uər	vt.保证；保护；赋予	1			
enter	ˈentə	vt.走进，进入；参加	3			
entertain	ˌentəˈtein	vt.使欢乐；招待	1	tain		
enthusiasm	inˈθjuːziæzəm	n.热情/心，热忱	1			
enthusiastic	inθjuːziˈæstik	a.热情的，热心的	1			
entire	inˈtaiə	a.全部的，整个的	2			
entitle	inˈtaitl	vt.给…权利(或资格)	1			
entrance	inˈtrɑːns	n.入口，门口；进入	2			
entry	ˈentri	n.入口处；登记；进入	2			
envelope	ˈenviləup	n.信封；封套；封皮	2			
environment	inˈvaiərənmənt	n.环境，外界；围绕	2			
envy	ˈenvi	vt.&n.妒忌；羡慕	1	vid		
equal	ˈiːkwəl	a.相等的；平等的	2	equ		
equality	i(ː)ˈkwɔliti	n.等同，平等；相等	1	equ		
equation	iˈkwei∫ən	n.方程(式)；等式	1	equ		
equip	iˈkwip	vt.装备，配备	1			
equipment	iˈkwipmənt	n.装备，设备，配备	2			
equivalent	iˈkwivələnt	a.相等的；等量的	1	equ	equ,val	equ(相等)+val(价值)
era	ˈiərə	n.时代，年代；纪元	1			
erect	iˈrekt	vt.建造；使竖立	1	reg		
error	ˈerə	n.错误，谬误；差错	2	err		
escape	isˈkeip	vi.逃跑；逸出 n.逃跑	3			
especially	isˈpe∫əli	ad.特别，尤其，格外	2	spec		
essay	ˈesei	n.短文，散文，小品文	1			
essential	iˈsen∫əl	a.必要的，本质的	2			
establish	isˈtæbli∫	vt.建立，设立；确立	2	sist		
establishment	isˈtæbli∫mənt	n.建立,设/确立	1	sist		
estimate	ˈestimeit	vt.估计，评价 n.估计	2			
Europe	ˈjuərəp	n.欧洲	3			
European	ˌjuərəˈpi(ː)ən	a.欧洲的 n.欧洲人	3			
evaluate	iˈvæljueit	vt.评价，估…的价	1	val		
evaporate	iˈvæpəreit	vt.使蒸发 vi.蒸发	1			
eve	iːv	n.前夜，前夕，前一刻	1			
even	ˈiːvən	ad.甚至；甚至更，还	3			
evening	ˈiːvniŋ	n.傍晚，黄昏，晚上	3			
event	iˈvent	n.事件，大事；事变	2	ven		
eventually	iˈventjuəli	ad.终于；最后	2	ven		
ever	ˈevə	ad.在任何时候；曾经	3			
every	ˈevri	a.每一的；每隔…的	3			
everybody	ˈevribɔdi	pron.每人，人人	3			
everyday	ˈevridei	a.每天的，日常的	3			
everyone	ˈevriwʌn	pron.每人，人人	3			
everything	ˈevriθiŋ	pron.每件事，事事	3			
everywhere	ˈevriweə(r)	ad.到处，处处	3			
evidence	ˈevidəns	n.根据；证据，证人	2	vid		
evident	ˈevidənt	a.明显的，明白的	1	vid		
evil	ˈiːvl	n.邪恶；祸害 a.坏的	2			
evolution	evəˈluː∫ən	n.进化，演化；发展	1	volv		
evolve	iˈvɔlv	vt.使进化；使发展	1	volv		
exact	igˈzækt	a.确切的；精确的	2	act		
exactly	igˈzæktli	ad.确切地；恰恰正是	2	act		
exaggerate	igˈzædʒəreit	vt.&vi.夸大，夸张	1			
exam	igˈzæm	n.考试；检查，细查	3			
examination	igˌzæmiˈnei∫ən	n.考试；检/细查	2			
examine	igˈzæmin	vt.检查，仔细观察	2			
example	igˈzɑːmpl	n.例子，实例；模范	3			
exceed	ikˈsiːd	vt.超过，胜过；超出	1	ced		
exceedingly	ikˈsiːdiŋli	ad.极端地，非常	1	ced		
excellent	ˈeksələnt	a.优秀的，杰出的	2			
except	ikˈsept	prep.除…之外	2	cap		
exception	ikˈsep∫ən	n.例外，除外	2	cap		
excess	ˈekses	n.超越；过量；过度	1	ced		
excessive	ikˈsesiv	a.过多的，极度的	1	ced		
exchange	iksˈt∫eindʒ	vt.交换；交流 n.交换	2			
excite	ikˈsait	vt.使激动；引起	1	cit		
exciting	ikˈsaitiŋ	a.令人兴奋的	2	cit		
exclaim	iksˈkleim	vi.呼喊；惊叫	1	claim		
exclude	iksˈkluːd	vt.把…排除在外	1	clud		
exclusively	ikˈskluːsivli	ad.专门地	1	clud		
excursion	iksˈkəː∫ən	n.远足；短途旅行	1	cur		
excuse	iksˈkjuːz	vt.原谅；免除 n.借口	3			
execute	ˈeksikjuːt	vt.将…处死；实施	1	sequ		
executive	igˈzekjutiv	a.执行的 n.执行者	1	sequ		
exercise	ˈeksəsaiz	n.锻炼，训练 vi.练习	3			
exert	igˈzəːt	vt.尽(力)，运用	1			
exhaust	igˈzɔːst	vt.使筋疲力尽；用尽	1			
exhibit	igˈzibit	vt.显示；陈列，展览	1	hab		
exhibition	ˌeksiˈbi∫ən	n.展览，陈列；展览会	1	hab		
exist	igˈzist	vi.存在；生存，生活	1	sist		
existence	igˈzistəns	n.存在，实在；生存	1	sist		
exit	ˈeksit	n.出口；退场 vi.退出	2			
expand	iksˈpænd	vt.扩大；使膨胀	2			
expansion	iksˈpæn∫ən	n.扩大，扩充；扩张	1			
expect	iksˈpekt	vt.预料，预期；等待	2	spec		
expectation	ˌekspekˈtei∫ən	n.期待/望，预期	1	spec		
expense	ikˈspens	n.花费，消费；费用	1	pend		
expensive	iksˈpensiv	a.昂贵的，花钱多的	3	pend		
experience	iksˈpiəriəns	n.经验，感受；经历	3			
experiment	iksˈperimənt	n.实验；试验	2			
experimental	ikˈsperiment(ə)l	a.实/试验的	1			
expert	ˈekspəːt	n.专家 a.熟练的	2			
explain	iksˈplein	vt.解释；为…辩解	3			
explanation	ˌekspləˈnei∫ən	n.解释,说明;辩解	2			
explode	iksˈpləud	vt.使爆炸 vi.爆炸	2			
exploit	iksˈplɔit	vt.剥削；利用；开拓	1	plic		
explore	iksˈplɔː	vt.&vi.探险，探索	2			
explosion	iksˈpləuʒən	n.爆炸，爆发，炸裂	1			
explosive	iksˈpləusiv	n.炸药 a.爆炸的	1			
export	ˈekspɔːt	vt.输出，出口；运走	2	port		
expose	iksˈpəuz	vt.使暴露；揭露	1	pon		
exposure	iksˈpəuʒə	n.暴露；揭露；曝光	1	pon		
express	iksˈpres	vt.表示 n.快车，快递	2			
expression	iksˈpre∫ən	n.词句；表达；表情	2			
extend	iksˈtend	vt.延长；扩大；致	1	tend		
extension	iksˈten∫ən	n.延长部分；伸展	1	tend		
extensive	iksˈtensiv	a.广阔的；广泛的	1	tend		
extent	iksˈtent	n.广度；范围；程度	1	tend		
exterior	eksˈtiəriə	a.外部的；对外的	1			
external	eksˈtəːnl	a.外部的，外面的	1			
extra	ˈekstrə	a.额外的 ad.特别地	2			
extraordinary	ikˈstrɔːdəneri	a.非同寻常的，特别的	1	ord		
extreme	ikˈstriːm	a.极度的；尽头的	2			
extremely	iksˈtriːmli	ad.极端，极其，非常	2			
eye	ai	n.眼睛；眼力；鉴赏力	3			
eyesight	ˈaisait	n.视力，目力	2			
fable	ˈfeibl	n.寓言；虚构的故事	1			
fabric	ˈfæbrik	n.织物，纺织品；结构	1			
face	feis	n.脸；表面；外表	3			
facility	fəˈsiliti	n.设备；容易；便利	1	fac		
fact	fækt	n.事实；实际，实情	3	fac		
factor	ˈfæktə	n.因素；因子，系数	2	fac		
factory	ˈfæktəri	n.工厂，制造厂	3	fac		
faculty	ˈfækəlti	n.才能，能力；系，科	1	fac		
fade	feid	vi.褪色；逐渐消失	2			
Fahrenheit	ˈfærənhait	n.华氏温度计	2			
fail	feil	vi.失败；失灵；不能	3			
failure	ˈfeiljə	n.失败；失败的人	2			
faint	feint	a.微弱的；虚弱的	2			
fair	ˈfeə	n.定期集市；博览会	3			
fairly	ˈfeəli	ad.相当；公平地	2			
faith	feiθ	n.信任，信心；信仰	2	fid		
faithful	ˈfeiθful	a.忠诚的；如实的	2	fid		
fall	fɔːl	vi.落下；跌倒；陷落	3			
false	fɔːls	a.不真实的；伪造的	3			
fame	feim	n.名声，名望	2			
familiar	fəˈmiljə	a.熟悉的；冒昧的	2			
family	ˈfæmili	n.家，家庭；家族	3			
famine	ˈfæmin	n.饥荒；严重的缺乏	1			
famous	ˈfeiməs	a.著名的，出名的	3			
fan	fæn	n.(运动等)狂热爱好者	3			
fancy	ˈfænsi	n.想象力；设想；爱好	2			
far	fɑː	a.远的 ad.远，遥远	3			
fare	feə	n.车费，船费，票价	2			
farewell	ˈfeəˈwel	int.再会 n.告别	2			
farm	fɑːm	n.农场，农庄；饲养场	3			
farmer	ˈfɑːmə	n.农民，农夫；农场主	3			
farther	ˈfɑːðə	ad.更远地 a.更远的	3			
fashion	ˈfæ∫ən	n.样子，方式；风尚	2			
fashionable	ˈfæ∫ənəbl	a.流行的，时髦的	2			
fast	fɑːst	a.快的；偏快的 ad.快	3			
fasten	fæ sn	vt.扎牢，扣住	2			
fatal	ˈfeitl	a.致命的；命运的	2			
fate	feit	n.命运，天数	2			
father	ˈfɑːðə	n.父亲；神父；创始人	3			
father-in-law	ˈfɑːðərinlɔː	n.岳父；公公	2			
fatigue	fəˈtiːg	n.疲劳，劳累	1			
fault	fɔːlt	n.缺点；过失；故障	2			
faulty	ˈfɔːlti	a.有错误的，有缺点的	2			
favour	ˈfeivə	n.好感；赞同；恩惠	2			
favourable	ˈfeiərəbl	a.有利的；赞成的	2			
favourite	ˈfeivərit	a.特别受喜爱的	3			
fear	fiə	n.害怕；担心 vt.害怕	3			
fearful	ˈfiəful	a.害怕的，可怕的	2			
feasible	ˈfiːzəbl	a.可行的；可能的	1	fac		
feast	fiːst	n.盛宴，筵席；节日	2			
feather	ˈfeðə	n.羽毛；翎毛；羽状物	2			
feature	ˈfiːt∫ə	n.特征，特色；面貌	2			
February	ˈfebruəri	n.二月	3			
federal	ˈfedərəl	a.联邦的；联盟的	1			
fee	fiː	n.费，酬金；赏金	2			
feeble	ˈfiːbl	a.虚弱的；微弱的	2			
feed	fiːd	vt.喂(养) vi.吃饲料	3			
feedback	ˈfiːdbæk	n.回授，反馈，反应	2			
feel	fiːl	vi.有知觉 vt.触，摸	3			
feeling	ˈfiːliŋ	n.感情；感觉，知觉	3			
fellow	ˈfeləu	n.人，家伙；伙伴	2			
female	ˈfiːmeil	n.雌性的动物；女子	2			
fence	fens	n.栅栏	2			
fertile	ˈfəːtail	a.肥沃的；多产的	2	fer		
fertilizer	ˈfəːtiˌlaizə	n.肥料	2	fer		
festival	ˈfestəvəl	n.节日；音乐节	3			
fetch	fet∫	vt.拿来；请来，接去	2			
fever	ˈfiːvə	n.发热，发烧；狂热	2			
few	fjuː	a.很少的；少数的	3			
fibre	ˈfaibə	n.纤维，纤维质	1			
fiction	ˈfik∫ən	n.小说；虚构，杜撰	2			
field	fiːld	n.田野；田；运动场	3			
fierce	fiəs	a.凶猛的，狂热的	2			
fifteen	ˈfifˈtiːn	num.十五；十五个	3			
fifth	fifθ	num.第五 n.五分之一	3			
fifty	ˈfifti	num.五十，五十个	3			
fight	fait	vi.打(仗)；斗争	3			
figure	ˈfigə	n.数字；外形；人物	2			
file	fail	n.档案 vt.把…归档	2			
fill	fil	vt.装满，盛满；占满	3			
film	film	n.影片；胶卷；薄层	3			
filter	ˈfiltə	vt.过滤 n.滤纸	2			
final	ˈfainəl	a.最后的；决定性的	2	fin		
finally	ˈfainəli	ad.最后；不可更改的	2	fin		
finance	faiˈnæns	n.财政，金融；财源	2	fin		
financial	faiˈnæn∫əl	a.财政的，金融的	2	fin		
find	faind	vt.找到；发觉；找出	3			
finding	ˈfaindiŋ	n.发现；调查的结果	2			
fine	fain	a.美好的；纤细的	3	fin		
finger	ˈfiŋgə	n.手指；指状物	3			
finish	ˈfini∫	vt.完成，结束 n.结束	3	fin		
fire	ˈfaiə	n.火；火灾 vi.开火	3			
fireman	ˈfaiəmən	n.消防队员；司炉工	3			
firm	fəːm	n.商行，商号，公司	2	firm		
first	fəːst	num.第一 ad.最初	3			
fish	fi∫	n.鱼，鱼肉 vi.钓鱼	3			
fisherman	ˈfi∫əmən	n.渔民，渔夫，打鱼人	3			
fist	fist	n.拳(头)	2			
fit	fit	vt.适合；安装 vi.适合	3			
five	faiv	num.五，五个，第五	3			
fix	fiks	vt.使固定；决定	3			
flag	flæg	n.旗，旗帜；旗舰旗	2			
flame	fleim	n.火焰；光辉；热情	2			
flare	fleə	vi.闪耀 vt.使闪亮	1			
